source_record_id,name,codename,core_count,thread_count,base_clock_ghz,boost_clock_ghz,socket,process_nm,l3_cache_mb,tdp_w,release_date,has_structured_specs,cores_raw,clock_raw,socket_raw,process_raw,l3_cache_raw,tdp_raw,release_raw,source_dataset
177559843e2f985714c3,Core i3-7320T,Kaby Lake,2,4,3.6,3.6,1151,14.0,4.0,35.0,2017-07-17,True,2 / 4,3.6 GHz,Socket 1151,14 nm,4MB,35 W,"Jul 17th, 2017",baraazaid/cpu-and-gpu-stats
dad3a869c2a4098088ca,Core i3-7340,Kaby Lake,2,4,4.2,4.2,1151,14.0,4.0,51.0,2017-07-17,True,2 / 4,4.2 GHz,Socket 1151,14 nm,4MB,51 W,"Jul 17th, 2017",baraazaid/cpu-and-gpu-stats
4145805247dec2602e44,Core i3-7350K,Kaby Lake,2,4,4.2,4.2,1151,14.0,4.0,60.0,2017-01-03,True,2 / 4,4.2 GHz,Socket 1151,14 nm,4MB,60 W,"Jan 3rd, 2017",baraazaid/cpu-and-gpu-stats
10806f2c2173b8d86776,Core i3-7360X,Kaby Lake,2,4,4.3,4.3,2066,14.0,4.0,112.0,2017-10-03,True,2 / 4,4.3 GHz,Socket 2066,14 nm,4MB,112 W,"Oct 3rd, 2017",baraazaid/cpu-and-gpu-stats
c7ed6cb71a012b8743e9,Core i3-8100,Coffee Lake,4,,2.8,3.6,1151,14.0,6.0,62.0,2017-10-05,True,4,2.8 to 3.6 GHz,Socket 1151,14 nm,6MB,62 W,"Oct 5th, 2017",baraazaid/cpu-and-gpu-stats
351948e561b1acf86f2f,Core i3-8350K,Coffee Lake,4,,4.0,4.0,1151,14.0,8.0,91.0,2017-10-05,True,4,4 GHz,Socket 1151,14 nm,8MB,91 W,"Oct 5th, 2017",baraazaid/cpu-and-gpu-stats
b65e31a071bf2aef2770,Core i3-9100F,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
705bbec80308942189e7,Core i3-9300,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
d95728fda5fd52d9ea4b,Core i3-9320,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
18158815d40b69c92f11,Core i3-9350K,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
f93270ab84cd7e4f9f49,Core i3-9350KF,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
989dbe1f0aa938f0ce41,Core i3-N300,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
f53203be8d8c9b911603,Core i3-N305,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
acfcfb8f9fd2f03fc143,Core i5-10200H,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
d57ba88b4d9fa7ee7b0f,Core i5-10210U,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
527b42e0955c7dbea2c4,Core i5-10210Y,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
dab149ef677ca0e00aaf,Core i5-10300H,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
9e1c67921ad9e6cbe432,Core i5-1030G4,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
fc8f73adf08c27037e01,Core i5-1030G7,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
a6370672730529e7d50c,Core i5-10310Y,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
4f33bfe84c8be13dfd44,Core i5-1035G1,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
3e575c63364b2e1c33b4,Core i5-1035G4,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
96c29d59e3b492737ad2,Core i5-1035G7,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
7b1d546f7c7ccf8e277e,Core i5-1038NG7,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
4dc8aaeb5ca04cd43865,Core i5-10400,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
23b0ee0990254b17709b,Core i5-10400F,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
24e6fbf8a1fdd06279a4,Core i5-10400H,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
a8a92a9187c0d30f0b09,Core i5-10500,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
944f30c80e635acf2683,Core i5-10600,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
104e9e39bc5513f602ff,Core i5-10600K,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
ad5799d01b15546a5cd5,Core i5-10600KF,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
2f23c874ee7eafbf7da3,Core i5-11260H,Tiger Lake-H,6,12,2.1,4.4,BGA 1787,10.0,12.0,35.0,2021-05-11,True,6 / 12,2.1 to 4.4 GHz,BGA 1787,10 nm,12MB,35 W,"May 11th, 2021",baraazaid/cpu-and-gpu-stats
8d81bced4e153faf337c,Core i5-11300H,Tiger Lake-H,4,8,2.6,4.4,BGA 1449,10.0,8.0,28.0,2021-01-11,True,4 / 8,2.6 to 4.4 GHz,BGA 1449,10 nm,8MB,28 W,"Jan 11th, 2021",baraazaid/cpu-and-gpu-stats
841dcfa60fd463c51d89,Core i5-1130G7,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
8c74cdeb0e41ca018819,Core i5-11320H,Tiger Lake-H,4,8,2.5,4.5,BGA 1449,10.0,8.0,28.0,2021-06-21,True,4 / 8,2.5 to 4.5 GHz,BGA 1449,10 nm,8MB,28 W,"Jun 21st, 2021",baraazaid/cpu-and-gpu-stats
68b36e0737675a16929b,Core i5-1135G7,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
799d7ab12cf21016be65,Core i5-11400,Rocket Lake,6,12,2.6,4.4,1200,14.0,12.0,65.0,2021-03-16,True,6 / 12,2.6 to 4.4 GHz,Socket 1200,14 nm,12MB,65 W,"Mar 16th, 2021",baraazaid/cpu-and-gpu-stats
521bc8040be90e0fa5d6,Core i5-11400F,Rocket Lake,6,12,2.6,4.4,1200,14.0,12.0,65.0,2021-03-16,True,6 / 12,2.6 to 4.4 GHz,Socket 1200,14 nm,12MB,65 W,"Mar 16th, 2021",baraazaid/cpu-and-gpu-stats
350f3f25641b83c2adbc,Core i5-11400H,Tiger Lake-H,6,12,2.2,4.5,BGA 1787,10.0,12.0,35.0,2021-05-11,True,6 / 12,2.2 to 4.5 GHz,BGA 1787,10 nm,12MB,35 W,"May 11th, 2021",baraazaid/cpu-and-gpu-stats
34f8274fba07ef48dece,Core i5-11400T,Rocket Lake,6,12,1.3,3.7,1200,14.0,12.0,35.0,2021-03-16,True,6 / 12,1.3 to 3.7 GHz,Socket 1200,14 nm,12MB,35 W,"Mar 16th, 2021",baraazaid/cpu-and-gpu-stats
4070af718b46ebde112e,Core i5-1145G7,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
1f3df3d89107fddee941,Core i5-11500,Rocket Lake,6,12,2.7,4.6,1200,14.0,12.0,65.0,2021-03-16,True,6 / 12,2.7 to 4.6 GHz,Socket 1200,14 nm,12MB,65 W,"Mar 16th, 2021",baraazaid/cpu-and-gpu-stats
e1de3c59193af94e9138,Core i5-11500H,Tiger Lake-H,6,12,2.4,4.6,BGA 1787,10.0,12.0,35.0,2021-05-11,True,6 / 12,2.4 to 4.6 GHz,BGA 1787,10 nm,12MB,35 W,"May 11th, 2021",baraazaid/cpu-and-gpu-stats
46e974142deae37a41fe,Core i5-11500T,Rocket Lake,6,12,1.5,3.9,1200,14.0,12.0,35.0,2021-03-16,True,6 / 12,1.5 to 3.9 GHz,Socket 1200,14 nm,12MB,35 W,"Mar 16th, 2021",baraazaid/cpu-and-gpu-stats
447580d1a18e0e43ae88,Core i5-1155G7,Tiger Lake-U,4,8,2.5,4.5,BGA 1449,10.0,8.0,28.0,2021-05-31,True,4 / 8,2.5 to 4.5 GHz,BGA 1449,10 nm,8MB,28 W,"May 31st, 2021",baraazaid/cpu-and-gpu-stats
41c6e85c2b215303f9fd,Core i5-11600,Rocket Lake,6,12,2.8,4.8,1200,14.0,12.0,65.0,2021-03-16,True,6 / 12,2.8 to 4.8 GHz,Socket 1200,14 nm,12MB,65 W,"Mar 16th, 2021",baraazaid/cpu-and-gpu-stats
ba2049a4f1b59c0c1583,Core i5-11600K,Rocket Lake,6,12,3.9,4.9,1200,14.0,12.0,125.0,2021-03-16,True,6 / 12,3.9 to 4.9 GHz,Socket 1200,14 nm,12MB,125 W,"Mar 16th, 2021",baraazaid/cpu-and-gpu-stats
01871b8f8ad4f367a370,Core i5-11600KF,Rocket Lake,6,12,3.9,4.9,1200,14.0,12.0,125.0,2021-03-16,True,6 / 12,3.9 to 4.9 GHz,Socket 1200,14 nm,12MB,125 W,"Mar 16th, 2021",baraazaid/cpu-and-gpu-stats
67cd1db70825122e9fe1,Core i5-11600T,Rocket Lake,6,12,1.7,4.1,1200,14.0,12.0,35.0,2021-03-16,True,6 / 12,1.7 to 4.1 GHz,Socket 1200,14 nm,12MB,35 W,"Mar 16th, 2021",baraazaid/cpu-and-gpu-stats
3839147e02a84032345e,Core i5-1230U,Alder Lake-U,10,12,1.0,4.4,BGA 1781,10.0,12.0,9.0,2022-02-23,True,10 / 12,1 to 4.4 GHz,BGA 1781,10 nm,12MB,9 W,"Feb 23rd, 2022",baraazaid/cpu-and-gpu-stats
85d47de214b8b2aa248b,Core i5-1235U,Alder Lake-U,10,12,1.3,4.4,BGA 1744,10.0,12.0,15.0,2022-02-23,True,10 / 12,1.3 to 4.4 GHz,BGA 1744,10 nm,12MB,15 W,"Feb 23rd, 2022",baraazaid/cpu-and-gpu-stats
488949f6d4f0e5f79544,Core i5-1235U (IPU),Alder Lake-U,10,12,1.3,4.4,BGA 1744,10.0,12.0,15.0,2022-02-23,True,10 / 12,1.3 to 4.4 GHz,BGA 1744,10 nm,12MB,15 W,"Feb 23rd, 2022",baraazaid/cpu-and-gpu-stats
414c8669374f2c05dea0,Core i5-1240P,Alder Lake-P,12,16,1.7,4.4,BGA 1744,10.0,12.0,28.0,2022-02-23,True,12 / 16,1.7 to 4.4 GHz,BGA 1744,10 nm,12MB,28 W,"Feb 23rd, 2022",baraazaid/cpu-and-gpu-stats
d04a611f824167c9f563,Core i5-1240U,Alder Lake-U,10,12,1.1,4.4,BGA 1781,10.0,12.0,9.0,2022-02-23,True,10 / 12,1.1 to 4.4 GHz,BGA 1781,10 nm,12MB,9 W,"Feb 23rd, 2022",baraazaid/cpu-and-gpu-stats
67e17ff5548a4558fdfe,Core i5-1245U,Alder Lake-U,10,12,1.6,4.4,BGA 1744,10.0,12.0,15.0,2022-02-23,True,10 / 12,1.6 to 4.4 GHz,BGA 1744,10 nm,12MB,15 W,"Feb 23rd, 2022",baraazaid/cpu-and-gpu-stats
a86f039859f995828f49,Core i5-12500H,Alder Lake-H,12,16,2.5,4.5,BGA 1744,10.0,18.0,45.0,2022-01-01,True,12 / 16,2.5 to 4.5 GHz,BGA 1744,10 nm,18MB,45 W,Jan 2022,baraazaid/cpu-and-gpu-stats
4f5bf52e4eeda56fdbdc,Core i5-1250P,Alder Lake-P,12,16,1.7,4.4,BGA 1744,10.0,12.0,28.0,2022-02-23,True,12 / 16,1.7 to 4.4 GHz,BGA 1744,10 nm,12MB,28 W,"Feb 23rd, 2022",baraazaid/cpu-and-gpu-stats
734dd1401eff7ad0161e,Core i5-12600H,Alder Lake-H,12,16,2.7,4.5,BGA 1744,10.0,18.0,45.0,2022-01-01,True,12 / 16,2.7 to 4.5 GHz,BGA 1744,10 nm,18MB,45 W,Jan 2022,baraazaid/cpu-and-gpu-stats
220c4b0731e0e85a6583,Core i5-12600HE,Alder Lake-H,12,16,2.5,4.5,BGA 1744,10.0,18.0,45.0,2022-01-01,True,12 / 16,2.5 to 4.5 GHz,BGA 1744,10 nm,18MB,45 W,Jan 2022,baraazaid/cpu-and-gpu-stats
80bb4abcec5857dbe133,Core i5-12600HX,Alder Lake-HX,12,16,2.5,4.6,BGA 1964,10.0,18.0,55.0,2022-05-10,True,12 / 16,2.5 to 4.6 GHz,BGA 1964,10 nm,18MB,55 W,"May 10th, 2022",baraazaid/cpu-and-gpu-stats
fecc4b1e20d560822989,Core i5-12600K,Alder Lake-S,10,16,3.7,4.9,1700,10.0,20.0,125.0,2021-11-04,True,10 / 16,3.7 to 4.9 GHz,Socket 1700,10 nm,20MB,125 W,"Nov 4th, 2021",baraazaid/cpu-and-gpu-stats
ac5a2f6901050a354f29,Core i5-12600KF,Alder Lake-S,10,16,3.7,4.9,1700,10.0,20.0,125.0,2021-11-04,True,10 / 16,3.7 to 4.9 GHz,Socket 1700,10 nm,20MB,125 W,"Nov 4th, 2021",baraazaid/cpu-and-gpu-stats
c3d02840beba6aac4648,Core i5-13400,Raptor Lake-S,10,16,2.5,4.6,1700,10.0,20.0,65.0,2023-01-04,True,10 / 16,2.5 to 4.6 GHz,Socket 1700,10 nm,20MB,65 W,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
316443d90f26a24a2cf0,Core i5-13400F,Raptor Lake-S,10,16,2.5,4.6,1700,10.0,20.0,65.0,2023-01-04,True,10 / 16,2.5 to 4.6 GHz,Socket 1700,10 nm,20MB,65 W,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
e7e50db415bca3b3077f,Core i5-13400T,Raptor Lake-S,10,16,1.3,4.4,1700,10.0,20.0,35.0,2023-01-04,True,10 / 16,1.3 to 4.4 GHz,Socket 1700,10 nm,20MB,35 W,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
48634d427b2b449ba9e9,Core i5-13450HX,Raptor Lake-HX,10,16,2.4,4.6,BGA 1964,10.0,20.0,55.0,2023-01-04,True,10 / 16,2.4 to 4.6 GHz,BGA 1964,10 nm,20MB,55 W,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
4842092906fc0daf62c3,Core i5-13500,Raptor Lake-S,14,20,2.5,4.8,1700,10.0,24.0,65.0,2023-01-04,True,14 / 20,2.5 to 4.8 GHz,Socket 1700,10 nm,24MB,65 W,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
e12013ddcc33366e110e,Core i5-13500HX,Raptor Lake-HX,14,20,2.5,4.7,BGA 1964,10.0,24.0,55.0,2023-01-04,True,14 / 20,2.5 to 4.7 GHz,BGA 1964,10 nm,24MB,55 W,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
ee11965392889d52d9c4,Core i5-13500T,Raptor Lake-S,14,20,1.6,4.6,1700,10.0,24.0,35.0,2023-01-04,True,14 / 20,1.6 to 4.6 GHz,Socket 1700,10 nm,24MB,35 W,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
238493cc5d29cd6b4d17,Core i5-13600,Raptor Lake-S,14,20,2.7,5.0,1700,10.0,24.0,65.0,2023-01-04,True,14 / 20,2.7 to 5 GHz,Socket 1700,10 nm,24MB,65 W,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
0c2518de5e4acd0828f9,Core i5-13600HX,Raptor Lake-HX,14,20,2.6,4.8,BGA 1964,10.0,24.0,55.0,2023-01-04,True,14 / 20,2.6 to 4.8 GHz,BGA 1964,10 nm,24MB,55 W,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
358c745073c5bfff05b1,Core i5-13600K,Raptor Lake-S,14,20,3.5,5.1,1700,10.0,24.0,125.0,2022-09-27,True,14 / 20,3.5 to 5.1 GHz,Socket 1700,10 nm,24MB,125 W,"Sep 27th, 2022",baraazaid/cpu-and-gpu-stats
0c9ee2ee472e904768b6,Core i5-13600KF,Raptor Lake-S,14,20,3.5,5.1,1700,10.0,24.0,125.0,2022-09-27,True,14 / 20,3.5 to 5.1 GHz,Socket 1700,10 nm,24MB,125 W,"Sep 27th, 2022",baraazaid/cpu-and-gpu-stats
04f1a803331df9f8d6c4,Core i5-13600T,Raptor Lake-S,14,20,1.8,4.8,1700,10.0,24.0,35.0,2023-01-04,True,14 / 20,1.8 to 4.8 GHz,Socket 1700,10 nm,24MB,35 W,"Jan 4th, 2023",baraazaid/cpu-and-gpu-stats
716863003f613028b979,Core i5-2300,Sandy Bridge,4,,2.8,3.1,1155,32.0,6.0,95.0,2011-01-09,True,4,2.8 to 3.1 GHz,Socket 1155,32 nm,6MB,95 W,"Jan 9th, 2011",baraazaid/cpu-and-gpu-stats
c6642998d188e8c3e2ea,Core i5-2310,Sandy Bridge,4,,2.9,3.2,1155,32.0,6.0,95.0,2011-05-22,True,4,2.9 to 3.2 GHz,Socket 1155,32 nm,6MB,95 W,"May 22nd, 2011",baraazaid/cpu-and-gpu-stats
e95b1afda4521062ff2d,Core i5-2320,Sandy Bridge,4,,3.0,3.3,1155,32.0,6.0,95.0,2011-09-04,True,4,3 to 3.3 GHz,Socket 1155,32 nm,6MB,95 W,"Sep 4th, 2011",baraazaid/cpu-and-gpu-stats
065c8d194225a1c2f4b7,Core i5-2380P,Sandy Bridge,4,,3.1,3.4,1155,32.0,6.0,95.0,2012-01-30,True,4,3.1 to 3.4 GHz,Socket 1155,32 nm,6MB,95 W,"Jan 30th, 2012",baraazaid/cpu-and-gpu-stats
ecc1b69f89f4b9ffba3d,Core i5-2390T,Sandy Bridge,2,4,2.7,3.5,1155,32.0,3.0,35.0,2011-02-20,True,2 / 4,2.7 to 3.5 GHz,Socket 1155,32 nm,3MB,35 W,"Feb 20th, 2011",baraazaid/cpu-and-gpu-stats
06298a44c8997a553f33,Core i5-2400,Sandy Bridge,4,,3.1,3.4,1155,32.0,6.0,95.0,2011-01-09,True,4,3.1 to 3.4 GHz,Socket 1155,32 nm,6MB,95 W,"Jan 9th, 2011",baraazaid/cpu-and-gpu-stats
9126f3f19913647b82cb,Core i5-2400S,Sandy Bridge,4,,2.5,3.3,1155,32.0,6.0,65.0,2011-01-09,True,4,2.5 to 3.3 GHz,Socket 1155,32 nm,6MB,65 W,"Jan 9th, 2011",baraazaid/cpu-and-gpu-stats
c2efdac33376223a3f2b,Core i5-2405S,Sandy Bridge,4,,2.5,3.3,1155,32.0,6.0,65.0,2011-05-22,True,4,2.5 to 3.3 GHz,Socket 1155,32 nm,6MB,65 W,"May 22nd, 2011",baraazaid/cpu-and-gpu-stats
fa581f2bdf03f71e8c2d,Core i5-2410M,Sandy Bridge,2,4,2.3,2.3,G2 (988B),32.0,3.0,35.0,2011-02-01,True,2 / 4,2.3 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Feb 1st, 2011",baraazaid/cpu-and-gpu-stats
707435aaaf42c016ab73,Core i5-2410M,Sandy Bridge,2,4,2.3,2.3,BGA 1023,32.0,3.0,35.0,2011-02-01,True,2 / 4,2.3 GHz,BGA 1023,32 nm,3MB,35 W,"Feb 1st, 2011",baraazaid/cpu-and-gpu-stats
6a343f1c8ee96b5d3436,Core i5-2415M,Sandy Bridge,2,4,2.3,2.3,BGA 1023,32.0,3.0,35.0,2011-09-01,True,2 / 4,2.3 GHz,BGA 1023,32 nm,3MB,35 W,"Sep 1st, 2011",baraazaid/cpu-and-gpu-stats
0d8dff831e43fd804556,Core i5-2430M,Sandy Bridge,2,4,2.4,2.4,BGA 1023,32.0,3.0,35.0,2011-10-01,True,2 / 4,2.4 GHz,BGA 1023,32 nm,3MB,35 W,"Oct 1st, 2011",baraazaid/cpu-and-gpu-stats
912f2e1ce7c289780cd8,Core i5-2430M,Sandy Bridge,2,4,2.4,2.4,G2 (988B),32.0,3.0,35.0,2011-10-01,True,2 / 4,2.4 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Oct 1st, 2011",baraazaid/cpu-and-gpu-stats
2bdff4088cbc3327d6fa,Core i5-2435M,Sandy Bridge,2,4,2.4,2.4,G2 (988B),32.0,3.0,35.0,2011-09-01,True,2 / 4,2.4 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Sep 1st, 2011",baraazaid/cpu-and-gpu-stats
2c0bf0227b3f6ce9db38,Core i5-2435M,Sandy Bridge,2,4,2.4,2.4,BGA 1023,32.0,3.0,35.0,2011-09-01,True,2 / 4,2.4 GHz,BGA 1023,32 nm,3MB,35 W,"Sep 1st, 2011",baraazaid/cpu-and-gpu-stats
62cb65469f1799a4acef,Core i5-2450M,Sandy Bridge,2,4,2.5,2.5,G2 (988B),32.0,3.0,35.0,2012-01-01,True,2 / 4,2.5 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Jan 1st, 2012",baraazaid/cpu-and-gpu-stats
5d1ab6dc62052971ac53,Core i5-2450M,Sandy Bridge,2,4,2.5,2.5,BGA 1023,32.0,3.0,35.0,2012-01-01,True,2 / 4,2.5 GHz,BGA 1023,32 nm,3MB,35 W,"Jan 1st, 2012",baraazaid/cpu-and-gpu-stats
d4e76bbb6faa8d49fca1,Core i5-2450P,Sandy Bridge,4,,3.2,3.5,1155,32.0,6.0,95.0,2012-01-30,True,4,3.2 to 3.5 GHz,Socket 1155,32 nm,6MB,95 W,"Jan 30th, 2012",baraazaid/cpu-and-gpu-stats
738b70cbc4831d65ec2a,Core i5-2467M,Sandy Bridge,2,4,1.6,1.6,BGA 1023,32.0,3.0,17.0,2011-06-01,True,2 / 4,1600 MHz,BGA 1023,32 nm,3MB,17 W,"Jun 1st, 2011",baraazaid/cpu-and-gpu-stats
f2af808b5bf87d55b433,Core i5-2500,Sandy Bridge,4,,3.3,3.7,1155,32.0,6.0,95.0,2011-01-09,True,4,3.3 to 3.7 GHz,Socket 1155,32 nm,6MB,95 W,"Jan 9th, 2011",baraazaid/cpu-and-gpu-stats
c099d972fd59e9f0823a,Core i5-2500K,Sandy Bridge,4,,3.3,3.7,1155,32.0,6.0,95.0,2011-01-09,True,4,3.3 to 3.7 GHz,Socket 1155,32 nm,6MB,95 W,"Jan 9th, 2011",baraazaid/cpu-and-gpu-stats
340246d9b18980877e0f,Core i5-2500S,Sandy Bridge,4,,2.7,3.7,1155,32.0,6.0,65.0,2011-01-09,True,4,2.7 to 3.7 GHz,Socket 1155,32 nm,6MB,65 W,"Jan 9th, 2011",baraazaid/cpu-and-gpu-stats
25ae00ff8f71a8e691dd,Core i5-2500T,Sandy Bridge,4,,2.3,3.3,1155,32.0,6.0,45.0,2011-01-09,True,4,2.3 to 3.3 GHz,Socket 1155,32 nm,6MB,45 W,"Jan 9th, 2011",baraazaid/cpu-and-gpu-stats
d315b4fcb6614b19dbaf,Core i5-2510E,Sandy Bridge,2,4,2.5,2.5,G2 (988B),32.0,3.0,35.0,2011-02-01,True,2 / 4,2.5 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Feb 1st, 2011",baraazaid/cpu-and-gpu-stats
b899a57360467d25c2de,Core i5-2515E,Sandy Bridge,2,4,2.5,2.5,BGA 1023,32.0,3.0,35.0,2011-02-01,True,2 / 4,2.5 GHz,BGA 1023,32 nm,3MB,35 W,"Feb 1st, 2011",baraazaid/cpu-and-gpu-stats
e50e22632750c107b401,Core i5-2520M,Sandy Bridge,2,4,2.5,2.5,G2 (988B),32.0,3.0,35.0,2011-02-01,True,2 / 4,2.5 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Feb 1st, 2011",baraazaid/cpu-and-gpu-stats
90fe751b1f47599f6f1b,Core i5-2520M,Sandy Bridge,2,4,2.5,2.5,BGA 1023,32.0,3.0,35.0,2011-02-01,True,2 / 4,2.5 GHz,BGA 1023,32 nm,3MB,35 W,"Feb 1st, 2011",baraazaid/cpu-and-gpu-stats
f434c3c2f90975d20420,Core i5-2537M,Sandy Bridge,2,4,1.4000000000000001,1.4000000000000001,BGA 1023,32.0,3.0,17.0,2011-02-01,True,2 / 4,1400 MHz,BGA 1023,32 nm,3MB,17 W,"Feb 1st, 2011",baraazaid/cpu-and-gpu-stats
519e999bde5a0501ee0c,Core i5-2540M,Sandy Bridge,2,4,2.6,2.6,BGA 1023,32.0,3.0,35.0,2011-02-01,True,2 / 4,2.6 GHz,BGA 1023,32 nm,3MB,35 W,"Feb 1st, 2011",baraazaid/cpu-and-gpu-stats
cbbb198e31743a8f51d4,Core i5-2540M,Sandy Bridge,2,4,2.6,2.6,G2 (988B),32.0,3.0,35.0,2011-02-01,True,2 / 4,2.6 GHz,Socket G2 (988B),32 nm,3MB,35 W,"Feb 1st, 2011",baraazaid/cpu-and-gpu-stats
98885ec79b21259d7487,Core i5-2550K,Sandy Bridge,4,,3.4,3.8,1155,32.0,6.0,95.0,2012-01-30,True,4,3.4 to 3.8 GHz,Socket 1155,32 nm,6MB,95 W,"Jan 30th, 2012",baraazaid/cpu-and-gpu-stats
fec333215667d5e9fa45,Core i5-2557M,Sandy Bridge,2,4,1.7,1.7,BGA 1023,32.0,3.0,17.0,2011-06-01,True,2 / 4,1700 MHz,BGA 1023,32 nm,3MB,17 W,"Jun 1st, 2011",baraazaid/cpu-and-gpu-stats
aa18b48e42367ca782f7,Core i5-3210M,Ivy Bridge,2,4,2.5,3.1,BGA 1023,22.0,3.0,35.0,2012-06-01,True,2 / 4,2.5 to 3.1 GHz,BGA 1023,22 nm,3MB,35 W,"Jun 1st, 2012",baraazaid/cpu-and-gpu-stats
7c36e33bca92b7e0de8a,Core i5-3210M,Ivy Bridge,2,4,2.5,3.1,G2 (988B),22.0,3.0,35.0,2012-06-01,True,2 / 4,2.5 to 3.1 GHz,Socket G2 (988B),22 nm,3MB,35 W,"Jun 1st, 2012",baraazaid/cpu-and-gpu-stats
9349b120a1cb7549beb8,Core i5-3317U,Ivy Bridge,2,4,1.7,2.6,BGA 1023,22.0,3.0,17.0,2012-06-01,True,2 / 4,1.7 to 2.6 GHz,BGA 1023,22 nm,3MB,17 W,"Jun 1st, 2012",baraazaid/cpu-and-gpu-stats
4b97b935f59c89ea1e8e,Core i5-3320M,Ivy Bridge,2,4,2.6,3.3,G2 (988B),22.0,3.0,35.0,2012-06-01,True,2 / 4,2.6 to 3.3 GHz,Socket G2 (988B),22 nm,3MB,35 W,"Jun 1st, 2012",baraazaid/cpu-and-gpu-stats
ace1bc2e4a6c5c0894b0,Core i5-3320M,Ivy Bridge,2,4,2.6,3.3,BGA 1023,22.0,3.0,35.0,2012-06-01,True,2 / 4,2.6 to 3.3 GHz,BGA 1023,22 nm,3MB,35 W,"Jun 1st, 2012",baraazaid/cpu-and-gpu-stats
b5a2f60e9947cc69f8a6,Core i5-3330,Ivy Bridge,4,,3.0,3.2,1155,22.0,6.0,77.0,2012-09-03,True,4,3 to 3.2 GHz,Socket 1155,22 nm,6MB,77 W,"Sep 3rd, 2012",baraazaid/cpu-and-gpu-stats
f46f31a1cd1fe831ee75,Core i5-3330S,Ivy Bridge,4,,2.7,3.2,1155,22.0,6.0,77.0,2012-09-03,True,4,2.7 to 3.2 GHz,Socket 1155,22 nm,6MB,77 W,"Sep 3rd, 2012",baraazaid/cpu-and-gpu-stats
8b87adb9b7bbae459677,Core i5-3335S,Ivy Bridge,4,,2.7,3.2,1155,22.0,6.0,65.0,2012-11-01,True,4,2.7 to 3.2 GHz,Socket 1155,22 nm,6MB,65 W,"Nov 1st, 2012",baraazaid/cpu-and-gpu-stats
9eb355b50fdfb9417983,Core i5-3339Y,Ivy Bridge,2,,1.5,2.3,BGA 1023,22.0,3.0,13.0,2013-01-08,True,2,1.5 to 2.3 GHz,BGA 1023,22 nm,3MB,13 W,"Jan 8th, 2013",baraazaid/cpu-and-gpu-stats
